Time,Well,NADH
0 days 09:35:22,E3,0.20208333333333334
0 days 09:36:44,E3,0.20223214285714286
0 days 09:38:06,E3,0.20188492063492064
0 days 09:39:28,E3,0.20188492063492064
0 days 09:40:50,E3,0.2018353174603175
0 days 09:42:12,E3,0.20163690476190474
0 days 09:43:34,E3,0.2016865079365079
0 days 09:44:56,E3,0.20148809523809524
0 days 09:46:18,E3,0.20143849206349207
0 days 09:47:40,E3,0.20128968253968252
0 days 09:49:02,E3,0.20128968253968252
0 days 09:50:24,E3,0.2010416666666667
0 days 09:51:46,E3,0.2010416666666667
0 days 09:53:08,E3,0.20089285714285712
0 days 09:54:30,E3,0.20089285714285712
0 days 09:55:52,E3,0.20064484126984128
0 days 09:57:14,E3,0.20069444444444445
0 days 09:58:36,E3,0.20049603174603173
0 days 09:59:58,E3,0.20044642857142858
0 days 00:00:00,E4,0.25069444444444444
0 days 00:01:22,E4,0.25029761904761905
0 days 00:02:44,E4,0.2501488095238095
0 days 00:04:06,E4,0.2501984126984127
0 days 00:05:28,E4,0.24975198412698413
0 days 00:06:50,E4,0.2496031746031746
0 days 00:08:12,E4,0.2496031746031746
0 days 00:09:34,E4,0.24940476190476188
0 days 00:10:56,E4,0.24905753968253969
0 days 00:12:18,E4,0.2488095238095238
0 days 00:13:40,E4,0.24885912698412696
0 days 00:15:02,E4,0.24861111111111114
0 days 00:16:24,E4,0.24861111111111114
0 days 00:17:46,E4,0.24836309523809522
0 days 00:19:08,E4,0.2481150793650794
0 days 00:20:30,E4,0.2480654761904762
0 days 00:21:52,E4,0.24801587301587302
0 days 00:23:14,E4,0.24791666666666667
0 days 00:24:36,E4,0.2476686507936508
0 days 00:25:58,E4,0.2476686507936508
0 days 00:27:20,E4,0.24742063492063493
0 days 00:28:42,E4,0.24722222222222223
0 days 00:30:04,E4,0.24702380952380953
0 days 00:31:26,E4,0.246875
0 days 00:32:48,E4,0.246875
0 days 00:34:10,E4,0.2468253968253968
0 days 00:35:32,E4,0.24657738095238096
0 days 00:36:54,E4,0.24652777777777776
0 days 00:38:16,E4,0.24613095238095237
0 days 00:39:38,E4,0.24608134920634916
0 days 00:41:00,E4,0.2458829365079365
0 days 00:42:22,E4,0.24583333333333335
0 days 00:43:44,E4,0.24563492063492062
0 days 00:45:06,E4,0.24558531746031745
0 days 00:46:28,E4,0.24538690476190475
0 days 00:47:50,E4,0.24538690476190475
0 days 00:49:12,E4,0.24499007936507936
0 days 00:50:34,E4,0.24518849206349205
0 days 00:51:56,E4,0.24499007936507936
0 days 00:53:18,E4,0.24479166666666666
0 days 00:54:40,E4,0.24464285714285716
0 days 00:56:02,E4,0.24464285714285716
0 days 00:57:24,E4,0.24439484126984126
0 days 00:58:46,E4,0.24439484126984126
0 days 01:00:08,E4,0.24424603174603177
0 days 01:01:30,E4,0.24379960317460317
0 days 01:02:52,E4,0.24379960317460317
0 days 01:04:14,E4,0.2437003968253968
0 days 01:05:36,E4,0.24360119047619044
0 days 01:06:58,E4,0.24345238095238098
0 days 01:08:20,E4,0.24345238095238098
0 days 01:09:42,E4,0.2433035714285714
0 days 01:11:04,E4,0.24305555555555558
0 days 01:12:26,E4,0.24310515873015873
0 days 01:13:48,E4,0.24270833333333333
0 days 01:15:10,E4,0.2427579365079365
0 days 01:16:32,E4,0.24255952380952378
0 days 01:17:54,E4,0.24250992063492063
0 days 01:19:16,E4,0.24226190476190473
0 days 01:20:38,E4,0.24206349206349206
0 days 01:22:00,E4,0.24191468253968254
0 days 01:23:22,E4,0.24171626984126984
0 days 01:24:44,E4,0.24171626984126984
0 days 01:26:06,E4,0.24161706349206347
0 days 01:27:28,E4,0.2413690476190476
0 days 01:28:50,E4,0.24126984126984127
0 days 01:30:12,E4,0.24126984126984127
0 days 01:31:34,E4,0.24112103174603172
0 days 01:32:56,E4,0.2409722222222222
0 days 01:34:18,E4,0.24077380952380953
0 days 01:35:40,E4,0.24067460317460315
0 days 01:37:02,E4,0.24067460317460315
0 days 01:38:24,E4,0.24052579365079366
0 days 01:39:46,E4,0.24032738095238093
0 days 01:41:08,E4,0.24012896825396826
0 days 01:42:30,E4,0.24007936507936506
0 days 01:43:52,E4,0.24007936507936506
0 days 01:45:14,E4,0.23998015873015868
0 days 01:46:36,E4,0.23968253968253966
0 days 01:47:58,E4,0.2395337301587302
0 days 01:49:20,E4,0.23938492063492062
0 days 01:50:42,E4,0.23933531746031741
0 days 01:52:04,E4,0.23923611111111112
0 days 01:53:26,E4,0.23908730158730154
0 days 01:54:48,E4,0.23908730158730154
0 days 01:56:10,E4,0.23893849206349208
0 days 01:57:32,E4,0.23854166666666668
0 days 01:58:54,E4,0.2383928571428571
0 days 02:00:16,E4,0.23859126984126985
0 days 02:01:38,E4,0.2382936507936508
0 days 02:03:00,E4,0.2382936507936508
0 days 02:04:22,E4,0.2379464285714286
0 days 02:05:44,E4,0.23804563492063494
0 days 02:07:06,E4,0.23779761904761904
0 days 02:08:28,E4,0.23764880952380954
0 days 02:09:50,E4,0.23764880952380954
0 days 02:11:12,E4,0.23749999999999996
0 days 02:12:34,E4,0.2373015873015873
0 days 02:13:56,E4,0.2373015873015873
0 days 02:15:18,E4,0.2369543650793651
0 days 02:16:40,E4,0.23705357142857142
0 days 02:18:02,E4,0.2368551587301587
0 days 02:19:24,E4,0.2369047619047619
0 days 02:20:46,E4,0.23670634920634923
0 days 02:22:08,E4,0.2365079365079365
0 days 02:23:30,E4,0.23640873015873015
0 days 02:24:52,E4,0.23645833333333335
0 days 02:26:14,E4,0.2361111111111111
0 days 02:27:36,E4,0.23625992063492063
0 days 02:28:58,E4,0.23591269841269838
0 days 02:30:20,E4,0.23591269841269838
0 days 02:31:42,E4,0.23581349206349203
0 days 02:33:04,E4,0.2356646825396825
0 days 02:34:26,E4,0.23546626984126984
0 days 02:35:48,E4,0.23531746031746031
0 days 02:37:10,E4,0.23531746031746031
0 days 02:38:32,E4,0.23511904761904762
0 days 02:39:54,E4,0.23497023809523807
0 days 02:41:16,E4,0.23501984126984124
0 days 02:42:38,E4,0.23482142857142857
0 days 02:44:00,E4,0.23447420634920638
0 days 02:45:22,E4,0.23472222222222222
0 days 02:46:44,E4,0.23447420634920638
0 days 02:48:06,E4,0.2341269841269841
0 days 02:49:28,E4,0.2341765873015873
0 days 02:50:50,E4,0.23397817460317463
0 days 02:52:12,E4,0.23397817460317463
0 days 02:53:34,E4,0.2338293650793651
0 days 02:54:56,E4,0.23387896825396826
0 days 02:56:18,E4,0.23368055555555556
0 days 02:57:40,E4,0.23353174603174603
0 days 02:59:02,E4,0.23358134920634918
0 days 03:00:24,E4,0.2334821428571429
0 days 03:01:46,E4,0.23328373015873013
0 days 03:03:08,E4,0.23308531746031744
0 days 03:04:30,E4,0.23328373015873013
0 days 03:05:52,E4,0.23288690476190477
0 days 03:07:14,E4,0.23273809523809524
0 days 03:08:36,E4,0.23273809523809524
0 days 03:09:58,E4,0.23253968253968252
0 days 03:11:20,E4,0.23219246031746033
0 days 03:12:42,E4,0.2322420634920635
0 days 03:14:04,E4,0.23229166666666665
0 days 03:15:26,E4,0.23209325396825398
0 days 03:16:48,E4,0.23189484126984125
0 days 03:18:10,E4,0.23189484126984125
0 days 03:19:32,E4,0.23169642857142858
0 days 03:20:54,E4,0.23169642857142853
0 days 03:22:16,E4,0.23154761904761906
0 days 03:23:38,E4,0.2314484126984127
0 days 03:25:00,E4,0.2312003968253968
0 days 03:26:22,E4,0.2310515873015873
0 days 03:27:44,E4,0.2310515873015873
0 days 03:29:06,E4,0.2308531746031746
0 days 03:30:28,E4,0.2308531746031746
0 days 03:31:50,E4,0.2304563492063492
0 days 03:33:12,E4,0.23055555555555554
0 days 03:34:34,E4,0.23055555555555554
0 days 03:35:56,E4,0.23045634920634925
0 days 03:37:18,E4,0.23045634920634925
0 days 03:38:40,E4,0.23025793650793647
0 days 03:40:02,E4,0.2300595238095238
0 days 03:41:24,E4,0.22991071428571427
0 days 03:42:46,E4,0.22986111111111113
0 days 03:44:08,E4,0.2297123015873016
0 days 03:45:30,E4,0.2297123015873016
0 days 03:46:52,E4,0.22951388888888888
0 days 03:48:14,E4,0.2292162698412698
0 days 03:49:36,E4,0.22946428571428573
0 days 03:50:58,E4,0.228968253968254
0 days 03:52:20,E4,0.22906746031746034
0 days 03:53:42,E4,0.22906746031746034
0 days 03:55:04,E4,0.2288194444444444
0 days 03:56:26,E4,0.22867063492063494
0 days 03:57:48,E4,0.22847222222222222
0 days 03:59:10,E4,0.22857142857142856
0 days 04:00:32,E4,0.22837301587301587
0 days 04:01:54,E4,0.22832341269841272
0 days 04:03:16,E4,0.22802579365079362
0 days 04:04:38,E4,0.22822420634920634
0 days 04:06:00,E4,0.22782738095238095
0 days 04:07:22,E4,0.22782738095238095
0 days 04:08:44,E4,0.22762896825396828
0 days 04:10:06,E4,0.22748015873015875
0 days 04:11:28,E4,0.22748015873015875
0 days 04:12:50,E4,0.22728174603174606
0 days 04:14:12,E4,0.2273313492063492
0 days 04:15:34,E4,0.2270833333333333
0 days 04:16:56,E4,0.2269345238095238
0 days 04:18:18,E4,0.22668650793650794
0 days 04:19:40,E4,0.2265376984126984
0 days 04:21:02,E4,0.22673611111111108
0 days 04:22:24,E4,0.22658730158730161
0 days 04:23:46,E4,0.22643849206349204
0 days 04:25:08,E4,0.2263888888888889
0 days 04:26:30,E4,0.22624007936507937
0 days 04:27:52,E4,0.22584325396825397
0 days 04:29:14,E4,0.22589285714285715
0 days 04:30:36,E4,0.22579365079365082
0 days 04:31:58,E4,0.22574404761904762
0 days 04:33:20,E4,0.22569444444444445
0 days 04:34:42,E4,0.22554563492063495
0 days 04:36:04,E4,0.22534722222222217
0 days 04:37:26,E4,0.22529761904761902
0 days 04:38:48,E4,0.2251488095238095
0 days 04:40:10,E4,0.2251984126984127
0 days 04:41:32,E4,0.22499999999999998
0 days 04:42:54,E4,0.22495039682539683
0 days 04:44:16,E4,0.2248015873015873
0 days 04:45:38,E4,0.22465277777777778
0 days 04:47:00,E4,0.2244047619047619
0 days 04:48:22,E4,0.2244543650793651
0 days 04:49:44,E4,0.2240575396825397
0 days 04:51:06,E4,0.22425595238095236
0 days 04:52:28,E4,0.22425595238095236
0 days 04:53:50,E4,0.22385912698412697
0 days 04:55:12,E4,0.2238095238095238
0 days 04:56:34,E4,0.2236607142857143
0 days 04:57:56,E4,0.2236607142857143
0 days 04:59:18,E4,0.22351190476190477
0 days 05:00:40,E4,0.22336309523809525
0 days 05:02:02,E4,0.2233134920634921
0 days 05:03:24,E4,0.22311507936507932
0 days 05:04:46,E4,0.22291666666666665
0 days 05:06:08,E4,0.22311507936507932
0 days 05:07:30,E4,0.22276785714285713
0 days 05:08:52,E4,0.2228174603174603
0 days 05:10:14,E4,0.22256944444444446
0 days 05:11:36,E4,0.22261904761904763
0 days 05:12:58,E4,0.2224206349206349
0 days 05:14:20,E4,0.22222222222222224
0 days 05:15:42,E4,0.22222222222222224
0 days 05:17:04,E4,0.22222222222222224
0 days 05:18:26,E4,0.22182539682539684
0 days 05:19:48,E4,0.22162698412698412
0 days 05:21:10,E4,0.22182539682539684
0 days 05:22:32,E4,0.22167658730158726
0 days 05:23:54,E4,0.2214781746031746
0 days 05:25:16,E4,0.22123015873015872
0 days 05:26:38,E4,0.22123015873015872
0 days 05:28:00,E4,0.22123015873015872
0 days 05:29:22,E4,0.2211309523809524
0 days 05:30:44,E4,0.22088293650793647
0 days 05:32:06,E4,0.22083333333333333
0 days 05:33:28,E4,0.22063492063492066
0 days 05:34:50,E4,0.22063492063492066
0 days 05:36:12,E4,0.2206845238095238
0 days 05:37:34,E4,0.22053571428571428
0 days 05:38:56,E4,0.22038690476190478
0 days 05:40:18,E4,0.22043650793650793
0 days 05:41:40,E4,0.22003968253968254
0 days 05:43:02,E4,0.22013888888888888
0 days 05:44:24,E4,0.22003968253968254
0 days 05:45:46,E4,0.2198412698412698
0 days 05:47:08,E4,0.21964285714285714
0 days 05:48:30,E4,0.21964285714285714
0 days 05:49:52,E4,0.21944444444444441
0 days 05:51:14,E4,0.21944444444444441
0 days 05:52:36,E4,0.21924603174603174
0 days 05:53:58,E4,0.21924603174603174
0 days 05:55:20,E4,0.21904761904761902
0 days 05:56:42,E4,0.21904761904761902
0 days 05:58:04,E4,0.21894841269841267
0 days 05:59:26,E4,0.21865079365079362
0 days 06:00:48,E4,0.21860119047619048
0 days 06:02:10,E4,0.21845238095238095
0 days 06:03:32,E4,0.21845238095238095
0 days 06:04:54,E4,0.21825396825396823
0 days 06:06:16,E4,0.21835317460317458
0 days 06:07:38,E4,0.21815476190476188
0 days 06:09:00,E4,0.217906746031746
0 days 06:10:22,E4,0.217906746031746
0 days 06:11:44,E4,0.21765873015873016
0 days 06:13:06,E4,0.21765873015873016
0 days 06:14:28,E4,0.21746031746031744
0 days 06:15:50,E4,0.2175099206349206
0 days 06:17:12,E4,0.21726190476190477
0 days 06:18:34,E4,0.21716269841269842
0 days 06:19:56,E4,0.21711309523809522
0 days 06:21:18,E4,0.21706349206349204
0 days 06:22:40,E4,0.21696428571428575
0 days 06:24:02,E4,0.21686507936507937
0 days 06:25:24,E4,0.21651785714285715
0 days 06:26:46,E4,0.21651785714285715
0 days 06:28:08,E4,0.21636904761904763
0 days 06:29:30,E4,0.21641865079365077
0 days 06:30:52,E4,0.21626984126984125
0 days 06:32:14,E4,0.21607142857142855
0 days 06:33:36,E4,0.21592261904761903
0 days 06:34:58,E4,0.2161210317460317
0 days 06:36:20,E4,0.21587301587301588
0 days 06:37:42,E4,0.2157738095238095
0 days 06:39:04,E4,0.21562499999999998
0 days 06:40:26,E4,0.21567460317460316
0 days 06:41:48,E4,0.21542658730158729
0 days 06:43:10,E4,0.21527777777777776
0 days 06:44:32,E4,0.2152281746031746
0 days 06:45:54,E4,0.2150297619047619
0 days 06:47:16,E4,0.2150793650793651
0 days 06:48:38,E4,0.21488095238095237
0 days 06:50:00,E4,0.21488095238095237
0 days 06:51:22,E4,0.2146825396825397
0 days 06:52:44,E4,0.2146329365079365
0 days 06:54:06,E4,0.21458333333333335
0 days 06:55:28,E4,0.2142857142857143
0 days 06:56:50,E4,0.2142361111111111
0 days 06:58:12,E4,0.2142361111111111
0 days 06:59:34,E4,0.21403769841269837
0 days 07:00:56,E4,0.2138392857142857
0 days 07:02:18,E4,0.2138392857142857
0 days 07:03:40,E4,0.21364087301587298
0 days 07:05:02,E4,0.21364087301587298
0 days 07:06:24,E4,0.21364087301587298
0 days 07:07:46,E4,0.21329365079365079
0 days 07:09:08,E4,0.21309523809523812
0 days 07:10:30,E4,0.21329365079365079
0 days 07:11:52,E4,0.21309523809523812
0 days 07:13:14,E4,0.21309523809523812
0 days 07:14:36,E4,0.2128968253968254
0 days 07:15:58,E4,0.21274801587301587
0 days 07:17:20,E4,0.21269841269841266
0 days 07:18:42,E4,0.2125
0 days 07:20:04,E4,0.2125
0 days 07:21:26,E4,0.21230158730158732
0 days 07:22:48,E4,0.21225198412698412
0 days 07:24:10,E4,0.21205357142857145
0 days 07:25:32,E4,0.21205357142857145
0 days 07:26:54,E4,0.21205357142857145
0 days 07:28:16,E4,0.21190476190476193
0 days 07:29:38,E4,0.21165674603174606
0 days 07:31:00,E4,0.21170634920634923
0 days 07:32:22,E4,0.2115079365079365
0 days 07:33:44,E4,0.21175595238095238
0 days 07:35:06,E4,0.21125992063492066
0 days 07:36:28,E4,0.21130952380952384
0 days 07:37:50,E4,0.2111111111111111
0 days 07:39:12,E4,0.21106150793650794
0 days 07:40:34,E4,0.21091269841269844
0 days 07:41:56,E4,0.21091269841269844
0 days 07:43:18,E4,0.21076388888888892
0 days 07:44:40,E4,0.21046626984126984
0 days 07:46:02,E4,0.21051587301587305
0 days 07:47:24,E4,0.21051587301587305
0 days 07:48:46,E4,0.21026785714285715
0 days 07:50:08,E4,0.21036706349206347
0 days 07:51:30,E4,0.21011904761904765
0 days 07:52:52,E4,0.20992063492063492
0 days 07:54:14,E4,0.20987103174603175
0 days 07:55:36,E4,0.20992063492063492
0 days 07:56:58,E4,0.2097718253968254
0 days 07:58:20,E4,0.20952380952380953
0 days 07:59:42,E4,0.20947420634920635
0 days 08:01:04,E4,0.20947420634920635
0 days 08:02:26,E4,0.20932539682539686
0 days 08:03:48,E4,0.20912698412698413
0 days 08:05:10,E4,0.20912698412698413
0 days 08:06:32,E4,0.20892857142857146
0 days 08:07:54,E4,0.20873015873015874
0 days 08:09:16,E4,0.20873015873015874
0 days 08:10:38,E4,0.20873015873015874
0 days 08:12:00,E4,0.20858134920634921
0 days 08:13:22,E4,0.20853174603174607
0 days 08:14:44,E4,0.20833333333333334
0 days 08:16:06,E4,0.20833333333333334
0 days 08:17:28,E4,0.20813492063492067
0 days 08:18:50,E4,0.20813492063492067
0 days 08:20:12,E4,0.20813492063492067
0 days 08:21:34,E4,0.2079861111111111
0 days 08:22:56,E4,0.20778769841269842
0 days 08:24:18,E4,0.20773809523809528
0 days 08:25:40,E4,0.20753968253968255
0 days 08:27:02,E4,0.20749007936507935
0 days 08:28:24,E4,0.20734126984126988
0 days 08:29:46,E4,0.2071924603174603
0 days 08:31:08,E4,0.2074404761904762
0 days 08:32:30,E4,0.2071924603174603
0 days 08:33:52,E4,0.20734126984126988
0 days 08:35:14,E4,0.207093253968254
0 days 08:36:36,E4,0.20684523809523808
0 days 08:37:58,E4,0.20679563492063494
0 days 08:39:20,E4,0.2066468253968254
0 days 08:40:42,E4,0.2064484126984127
0 days 08:42:04,E4,0.2064980158730159
0 days 08:43:26,E4,0.2064980158730159
0 days 08:44:48,E4,0.20629960317460322
0 days 08:46:10,E4,0.20610119047619044
0 days 08:47:32,E4,0.20600198412698414
0 days 08:48:54,E4,0.2060515873015873
0 days 08:50:16,E4,0.20580357142857147
0 days 08:51:38,E4,0.20585317460317462
0 days 08:53:00,E4,0.20585317460317462
0 days 08:54:22,E4,0.20560515873015872
0 days 08:55:44,E4,0.20545634920634923
0 days 08:57:06,E4,0.20545634920634923
0 days 08:58:28,E4,0.20540674603174602
0 days 08:59:50,E4,0.20500992063492068
0 days 09:01:12,E4,0.20500992063492068
0 days 09:02:34,E4,0.20505952380952383
0 days 09:03:56,E4,0.2048115079365079
0 days 09:05:18,E4,0.2048611111111111
0 days 09:06:40,E4,0.2048115079365079
0 days 09:08:02,E4,0.20461309523809523
0 days 09:09:24,E4,0.20441468253968256
0 days 09:10:46,E4,0.20441468253968256
0 days 09:12:08,E4,0.2041666666666667
0 days 09:13:30,E4,0.20426587301587304
0 days 09:14:52,E4,0.20406746031746031
0 days 09:16:14,E4,0.20406746031746031
0 days 09:17:36,E4,0.20386904761904764
0 days 09:18:58,E4,0.20381944444444444
0 days 09:20:20,E4,0.20362103174603177
0 days 09:21:42,E4,0.20347222222222225
0 days 09:23:04,E4,0.20357142857142857
0 days 09:24:26,E4,0.20347222222222225
0 days 09:25:48,E4,0.20322420634920632
0 days 09:27:10,E4,0.20322420634920632
0 days 09:28:32,E4,0.20322420634920632
0 days 09:29:54,E4,0.20302579365079365
0 days 09:31:16,E4,0.20302579365079365
0 days 09:32:38,E4,0.20287698412698413
0 days 09:34:00,E4,0.20267857142857143
0 days 09:35:22,E4,0.20267857142857143
0 days 09:36:44,E4,0.20243055555555553
0 days 09:38:06,E4,0.20248015873015873
0 days 09:39:28,E4,0.20248015873015873
0 days 09:40:50,E4,0.20223214285714286
0 days 09:42:12,E4,0.20223214285714286
0 days 09:43:34,E4,0.20228174603174603
0 days 09:44:56,E4,0.20208333333333334
0 days 09:46:18,E4,0.2018353174603175
0 days 09:47:40,E4,0.20188492063492064
0 days 09:49:02,E4,0.2016865079365079
0 days 09:50:24,E4,0.20163690476190474
0 days 09:51:46,E4,0.20163690476190474
0 days 09:53:08,E4,0.20148809523809524
0 days 09:54:30,E4,0.20128968253968252
0 days 09:55:52,E4,0.20124007936507937
0 days 09:57:14,E4,0.20109126984126985
0 days 09:58:36,E4,0.20109126984126985
0 days 09:59:58,E4,0.20064484126984128
0 days 00:00:00,F3,0.12609126984126984
0 days 00:01:22,F3,0.12549603174603174
0 days 00:02:44,F3,0.1251488095238095
0 days 00:04:06,F3,0.12499999999999997
0 days 00:05:28,F3,0.12495039682539683
0 days 00:06:50,F3,0.1248015873015873
0 days 00:08:12,F3,0.12460317460317458
0 days 00:09:34,F3,0.12460317460317458
0 days 00:10:56,F3,0.12445436507936505
0 days 00:12:18,F3,0.1244047619047619
0 days 00:13:40,F3,0.12425595238095237
0 days 00:15:02,F3,0.12400793650793651
0 days 00:16:24,F3,0.12400793650793651
0 days 00:17:46,F3,0.12395833333333331
0 days 00:19:08,F3,0.12390873015873015
0 days 00:20:30,F3,0.12385912698412697
0 days 00:21:52,F3,0.12361111111111112
0 days 00:23:14,F3,0.12351190476190475
0 days 00:24:36,F3,0.12346230158730158
0 days 00:25:58,F3,0.12346230158730158
0 days 00:27:20,F3,0.1232142857142857
0 days 00:28:42,F3,0.1232142857142857
0 days 00:30:04,F3,0.123015873015873
0 days 00:31:26,F3,0.12326388888888888
0 days 00:32:48,F3,0.12306547619047618
0 days 00:34:10,F3,0.123015873015873
0 days 00:35:32,F3,0.12296626984126982
0 days 00:36:54,F3,0.12291666666666666
0 days 00:38:16,F3,0.12271825396825395
0 days 00:39:38,F3,0.12266865079365079
0 days 00:41:00,F3,0.12266865079365079
0 days 00:42:22,F3,0.12242063492063492
0 days 00:43:44,F3,0.1226190476190476
0 days 00:45:06,F3,0.12237103174603173
0 days 00:46:28,F3,0.12217261904761904
0 days 00:47:50,F3,0.12217261904761903
0 days 00:49:12,F3,0.12217261904761903
0 days 00:50:34,F3,0.12217261904761903
0 days 00:51:56,F3,0.12217261904761903
0 days 00:53:18,F3,0.12197420634920633
0 days 00:54:40,F3,0.12202380952380952
0 days 00:56:02,F3,0.1218253968253968
0 days 00:57:24,F3,0.12177579365079365
0 days 00:58:46,F3,0.12177579365079365
0 days 01:00:08,F3,0.1218253968253968
0 days 01:01:30,F3,0.12157738095238094
0 days 01:02:52,F3,0.12157738095238094
0 days 01:04:14,F3,0.12147817460317459
0 days 01:05:36,F3,0.12137896825396825
0 days 01:06:58,F3,0.1214285714285714
0 days 01:08:20,F3,0.12123015873015873
0 days 01:09:42,F3,0.12127976190476188
0 days 01:11:04,F3,0.12103174603174605
0 days 01:12:26,F3,0.12108134920634919
0 days 01:13:48,F3,0.12088293650793652
0 days 01:15:10,F3,0.12093253968253968
0 days 01:16:32,F3,0.12073412698412699
0 days 01:17:54,F3,0.12088293650793652
0 days 01:19:16,F3,0.12083333333333333
0 days 01:20:38,F3,0.12063492063492065
0 days 01:22:00,F3,0.12048611111111113
0 days 01:23:22,F3,0.12048611111111113
0 days 01:24:44,F3,0.12048611111111113
0 days 01:26:06,F3,0.12038690476190476
0 days 01:27:28,F3,0.12013888888888889
0 days 01:28:50,F3,0.12023809523809526
0 days 01:30:12,F3,0.12023809523809526
0 days 01:31:34,F3,0.12008928571428573
0 days 01:32:56,F3,0.12013888888888889
0 days 01:34:18,F3,0.1199404761904762
0 days 01:35:40,F3,0.12003968253968253
0 days 01:37:02,F3,0.11984126984126986
0 days 01:38:24,F3,0.11989087301587303
0 days 01:39:46,F3,0.11969246031746032
0 days 01:41:08,F3,0.11969246031746032
0 days 01:42:30,F3,0.11964285714285713
0 days 01:43:52,F3,0.11964285714285713
0 days 01:45:14,F3,0.1195436507936508
0 days 01:46:36,F3,0.11944444444444446
0 days 01:47:58,F3,0.11949404761904762
0 days 01:49:20,F3,0.1193452380952381
0 days 01:50:42,F3,0.11909722222222223
0 days 01:52:04,F3,0.11939484126984128
0 days 01:53:26,F3,0.11904761904761907
0 days 01:54:48,F3,0.11904761904761907
0 days 01:56:10,F3,0.11909722222222222
0 days 01:57:32,F3,0.11889880952380953
0 days 01:58:54,F3,0.11875000000000001
0 days 02:00:16,F3,0.11875000000000001
0 days 02:01:38,F3,0.11865079365079367
0 days 02:03:00,F3,0.11865079365079367
0 days 02:04:22,F3,0.11870039682539683
0 days 02:05:44,F3,0.11860119047619047
0 days 02:07:06,F3,0.11855158730158731
0 days 02:08:28,F3,0.1184027777777778
0 days 02:09:50,F3,0.1184027777777778
0 days 02:11:12,F3,0.11825396825396826
0 days 02:12:34,F3,0.11825396825396826
0 days 02:13:56,F3,0.11805555555555555
0 days 02:15:18,F3,0.11810515873015874
0 days 02:16:40,F3,0.11800595238095238
0 days 02:18:02,F3,0.1180059523809524
0 days 02:19:24,F3,0.11765873015873016
0 days 02:20:46,F3,0.11785714285714287
0 days 02:22:08,F3,0.11765873015873016
0 days 02:23:30,F3,0.1177579365079365
0 days 02:24:52,F3,0.11760912698412701
0 days 02:26:14,F3,0.11765873015873016
0 days 02:27:36,F3,0.11760912698412701
0 days 02:28:58,F3,0.11746031746031747
0 days 02:30:20,F3,0.11726190476190476
0 days 02:31:42,F3,0.11736111111111111
0 days 02:33:04,F3,0.11721230158730159
0 days 02:34:26,F3,0.11721230158730159
0 days 02:35:48,F3,0.11706349206349208
0 days 02:37:10,F3,0.11706349206349208
0 days 02:38:32,F3,0.11706349206349208
0 days 02:39:54,F3,0.11691468253968255
0 days 02:41:16,F3,0.11696428571428572
0 days 02:42:38,F3,0.11696428571428572
0 days 02:44:00,F3,0.11681547619047619
0 days 02:45:22,F3,0.11686507936507935
0 days 02:46:44,F3,0.1166170634920635
0 days 02:48:06,F3,0.11646825396825396
0 days 02:49:28,F3,0.11651785714285715
0 days 02:50:50,F3,0.11631944444444445
0 days 02:52:12,F3,0.11631944444444445
0 days 02:53:34,F3,0.11636904761904762
0 days 02:54:56,F3,0.1162202380952381
0 days 02:56:18,F3,0.1162202380952381
0 days 02:57:40,F3,0.11607142857142856
0 days 02:59:02,F3,0.11612103174603175
0 days 03:00:24,F3,0.1160218253968254
0 days 03:01:46,F3,0.1160218253968254
0 days 03:03:08,F3,0.11582341269841269
0 days 03:04:30,F3,0.11582341269841269
0 days 03:05:52,F3,0.11582341269841269
0 days 03:07:14,F3,0.11567460317460317
0 days 03:08:36,F3,0.11567460317460317
0 days 03:09:58,F3,0.11567460317460317
0 days 03:11:20,F3,0.11552579365079364
0 days 03:12:42,F3,0.11557539682539683
0 days 03:14:04,F3,0.1154265873015873
0 days 03:15:26,F3,0.1154265873015873
0 days 03:16:48,F3,0.11522817460317462
0 days 03:18:10,F3,0.11522817460317462
0 days 03:19:32,F3,0.11522817460317462
0 days 03:20:54,F3,0.1150297619047619
0 days 03:22:16,F3,0.11507936507936509
0 days 03:23:38,F3,0.11498015873015874
0 days 03:25:00,F3,0.11493055555555556
0 days 03:26:22,F3,0.11478174603174604
0 days 03:27:44,F3,0.11478174603174604
0 days 03:29:06,F3,0.11478174603174604
0 days 03:30:28,F3,0.11458333333333333
0 days 03:31:50,F3,0.11458333333333333
0 days 03:33:12,F3,0.11448412698412698
0 days 03:34:34,F3,0.11448412698412698
0 days 03:35:56,F3,0.11458333333333333
0 days 03:37:18,F3,0.11438492063492063
0 days 03:38:40,F3,0.11438492063492063
0 days 03:40:02,F3,0.11438492063492063
0 days 03:41:24,F3,0.11423611111111111
0 days 03:42:46,F3,0.11418650793650793
0 days 03:44:08,F3,0.11403769841269841
0 days 03:45:30,F3,0.11403769841269841
0 days 03:46:52,F3,0.11403769841269841
0 days 03:48:14,F3,0.11393849206349205
0 days 03:49:36,F3,0.11378968253968254
0 days 03:50:58,F3,0.11369047619047618
0 days 03:52:20,F3,0.11378968253968254
0 days 03:53:42,F3,0.11359126984126984
0 days 03:55:04,F3,0.11354166666666665
0 days 03:56:26,F3,0.11359126984126984
0 days 03:57:48,F3,0.11339285714285714
0 days 03:59:10,F3,0.1134920634920635
0 days 04:00:32,F3,0.11329365079365078
