time(s),A1,A2,A3,A5,A6,A7,A8,B1,B2,B3,B5,B6,B7,B8,C1,C2,C3,C5,C6,C7,C8,D1,D2,D3,D5,D6,D7,D8,E1,E2,E3,E5,E6,E7,E8,F1,F2,F3,F5,F6,F7,F8,G1,G2,G3,G5,G6,G7,G8,H1,H2,H3,H5,H6,H7,H8,I1,I2,I3,I5,I6,I7,I8,J1,J2,J3,J5,J6,J7,J8,K1,K2,K3,K5,K6,K7,K8,L1,L2,L3,L5,L6,L7,L8,M1,M2,M3,M5,M6,M7,M8,N1,N2,N3,N5,N6,N7,N8,O1,O2,O3,O5,O6,O7,O8,P1,P2,P5,P6,P7,P8
2371.0,2.8531409726237826,1.029551286084756,0.22550225259115925,6.438200787930926,6.5817058449001955,0.8906495187069774,0.826691948995536,0.9329401678320492,0.5215542901703072,0.14119892749039037,2.318339780897391,2.1616375258004896,0.882486131571661,1.102409099655759,0.21869433026431612,0.19267099760025072,0.08228421504655573,1.4598843077465462,1.5788992033098674,0.8807060827997487,0.8185285618602197,0.04562617174816973,0.04562617174816973,0.028868209097478982,1.4733878411975994,1.43287724084444,0.900592954614206,0.8447987720380808,1.5725158649464634,0.5215542901703072,0.13491469149638133,5.561025821090692,5.537578851732411,0.6212370213973967,0.5927562410467997,0.668209645126722,0.28278578124763093,0.07181048838987401,1.4787279875133361,1.4300540000248605,0.6354774115726952,0.6034365336782735,0.2044263014932052,0.12732123967028708,0.04274589691758225,0.7744578639632353,0.7438906995173044,0.6212370213973967,0.6105567287659228,0.04379326958325042,0.03750903358924139,0.015252364443792753,0.6603980943794674,0.6283572164850459,0.6283572164850459,0.6105567287659228,0.7658639554270956,0.2067828899909586,0.06735915456078427,6.308936121136954,4.784328405370411,0.3178679179502789,0.32148086888711047,0.3633961427137961,0.12286990584119735,0.030701111262398283,1.2800414186147848,1.2328411445747993,0.33245064328081386,0.3805972997085015,0.14041339799113925,0.06107491856677524,0.019180011940048387,0.40308574962593685,0.40387127912518794,0.32213547680315313,0.3392837804048515,0.04117483791907999,0.023369502602721075,,0.24759793775896904,0.24042488927831282,0.33218880011439683,0.34171843709280647,0.25105475231539764,0.08568817620997729,0.04405511274966747,5.350003096866157,6.785426224791062,0.12705939650387005,0.12941598500162343,0.14774500665081644,0.04248405375116521,,1.195153785041219,1.168883574863358,0.13360547566429612,0.132819946165045,0.06945389989212061,0.022583973103469945,,0.2801144961904535,0.2887805354794105,0.13491469149638133,0.14695947715156532,0.026773463766142636,,0.09668558919949308,0.09904217769724646,0.14041339799113925,0.12941598500162343
2410.0,2.8885411781537718,1.0440214277526205,0.2280155834189702,6.449723502701808,6.599736084111884,0.8951762244676136,0.8358219443476639,0.9402901144122648,0.520664265784351,0.14224630015605855,2.332073065841011,2.177150859516021,0.891616126923789,1.0969923695091663,0.21798747490492104,0.1926187501568982,0.08280790137938981,1.4789577390059025,1.5951493937496446,0.8898360781518766,0.8276585572123476,0.04562617174816973,0.04562617174816973,0.029130052263896023,1.486077934093552,1.4601140592391126,0.9015595628310176,0.8539287673902087,1.5933693449777322,0.5277844608720003,0.1359620641620495,5.53989498732031,5.534248505681152,0.6167868994676159,0.5918662166608435,0.6791196892507622,0.28391182805315507,0.07259601788912513,1.494241321228868,1.437403946605076,0.6417075822743883,0.6096667043799666,0.20576133807213945,0.12810676916953823,0.04274589691758225,0.7818078105434509,0.7484174052779407,0.6239070945552652,0.6132268019237913,0.04379326958325042,0.037770876755658433,0.015252364443792753,0.6595080699935112,0.6310272896429144,0.6310272896429144,0.6096667043799666,0.7785540483230482,0.20764709363006573,0.06762099772720132,6.316286067717169,4.790941495226383,0.32064309194450685,0.32412512129813,0.36439126793611176,0.12444096483969962,0.030962954428815324,1.2955547523303166,1.233807752791611,0.33357669008633806,0.38389616003556354,0.14146077065680743,0.061598604899609326,0.018918168773631342,0.4046826293712881,0.40216990449313167,0.3250415723805896,0.3439699247542003,0.041436681085497036,0.023369502602721075,,0.24741476873240803,0.2403726418349603,0.33635125813091155,0.3433681702311647,0.25191895595450475,0.08673554887564547,0.04379326958325042,5.353056089178301,6.800202701782348,0.12836861233595526,0.13072520083370864,0.1493160656493187,0.04274589691758225,,1.1943403444861183,1.1726734238997487,0.13491469149638133,0.13439100516354724,0.0699775862249547,0.02284581626988699,,0.279800405580684,0.2883355232864324,0.13622390732846656,0.1485305361500676,0.026773463766142636,,0.09668558919949308,0.09904217769724646,0.1419844569896415,0.13072520083370864
2449.0,2.896812195639294,1.0505123964662304,0.23062710543418752,6.44774474895668,6.580263177971054,0.8881636597301703,0.8288093796102205,0.935057598446734,0.5304545340298688,0.14375189836295654,2.340344083326533,2.1836418282296313,0.8927669493216619,1.0981431919070392,0.21599152671064553,0.19418289950644735,0.08352797008703669,1.4872287564914248,1.6062436520547463,0.8846035621863457,0.8206459924749042,0.04556071095656547,0.04556071095656547,0.029326434638708813,1.5025123387143904,1.4602216895893187,0.8981070956373989,0.844092961833186,1.6080237008266587,0.5340146315736933,0.13720581920253047,5.520115745856059,5.520852602580304,0.6194569726254844,0.5909761922748874,0.6820505604205473,0.28665427165158097,0.07305424343035496,1.4872287564914248,1.4403348177748614,0.6479377529760811,0.6123367775378351,0.20554543864977629,0.1293505242100192,0.04294227929239504,0.782958632941324,0.7513482764477258,0.623017070169309,0.6087766799940105,0.04372780879164617,0.037705415964054176,0.015448746818605528,0.6550434935184409,0.6408175578884321,0.6336973628007829,0.6158968750816598,0.7832649682647457,0.21025861564528306,0.06834106643484819,6.308230310932058,4.770425397037885,0.32351645712614124,0.32548028087426906,0.3679192410337887,0.12594656304659763,0.030897493637211074,1.286762138820961,1.2349585751894838,0.33618821210155536,0.3893351034883613,0.14191899619803724,0.0623186736072562,0.019376394314861177,0.4051213378649675,0.40603778894742715,0.3260039672071031,0.34519416274713094,0.04163306346030982,0.023565884977533865,,0.2456806637045496,0.242067712767718,0.3374445745406336,0.34584877066317354,0.2530122723642268,0.08745561758329234,0.04398965195806321,5.3172564087668395,6.761886115874729,0.12987421054285325,0.1324926422070237,0.15108350702263376,0.04346596562522913,0.013092158320852155,1.192667926064412,1.1674409079342176,0.13642028970327935,0.13589660337044526,0.07043581176618453,0.02304219864469978,,0.277935378969617,0.28647049667536545,0.13772950553536456,0.1508216638562167,0.027231689307372468,,0.09662012840788882,0.0989767169056422,0.1434900551965395,0.13223079904060667
2488.0,2.9139524104650274,1.0658725625200514,0.2320540295012295,6.446041284015624,6.592063246481051,0.8981836794682543,0.8388293993483045,0.945077618184818,0.5349046559596495,0.14440650627899915,2.355704249380354,2.186235317556644,0.8882402435610257,1.0971765836902276,0.21802020530072316,0.19317516688553443,0.08418257800307928,1.4944255354099294,1.6251639156523918,0.8882402435610257,0.8260627226214966,0.04595347570619102,0.04569163253977398,0.029457356221917322,1.522475794359703,1.4691985172797355,0.8918003411048503,0.8505528840274454,1.6170005285170754,0.5420248510472988,0.1381222702849901,5.51380899132351,5.535475911909881,0.6239070945552652,0.5954263142046682,0.6856872417952274,0.28847396046824847,0.07370885134639757,1.4862621482746132,1.4358081120142252,0.6523878749058619,0.6132268019237913,0.20618683321756714,0.13026697529247883,0.04333504404202059,0.7837720734964246,0.7521617170028265,0.6274671920990897,0.6167868994676159,0.04385873037485468,0.03757449438084564,0.015579668401814037,0.6505167877578046,0.634587387186739,0.6381474847305637,0.6167868994676159,0.7822983600479341,0.21220922604515913,0.0684719880180567,6.310086943534826,4.766941883324916,0.32724711629792963,0.32881817529643187,0.3715189786223686,0.1271248572954743,0.03129025838683662,1.2886187714237285,1.2368152077922514,0.34018071443976083,0.3912857138882374,0.14283544728049688,0.06271143835688175,0.01924547273165264,0.4039826836608461,0.4070719482648436,0.3311219104011783,0.3470138515637985,0.04150214187710129,0.023696806560742373,,0.24632205827234044,0.24270910733550882,0.34130615529563046,0.3497103514181704,0.2585229803079275,0.08811022549933493,0.04412057354127172,5.320893090141519,6.765522797249409,0.13131434795814698,0.13340909328948333,0.15226180127151043,0.043596887208437636,,1.190964461123355,1.1646942509454936,0.13786042711857308,0.13707489761932193,0.0708285765158101,0.023173120227908284,,0.282005949498024,0.28685004807673925,0.13916964295065828,0.15252364443792749,0.027362610890580976,,0.09675104999109732,0.09884579532243368,0.14493019261183324,0.13340909328948333
2527.0,2.9439979788871242,1.0824145974910957,0.23600058809538105,6.4722204195704744,6.604738848584849,0.8994421322163331,0.8400878520963833,0.9399527325694927,0.5402448022753864,0.14591210448589714,2.3686861868075737,2.217324078026409,0.8958820346725085,1.1147618107089392,0.2154483233302611,0.19251425527019317,0.08464080354430913,1.5091875216090616,1.641705950623436,0.8894986963091045,0.8337045137329794,0.04562617174816973,0.04562617174816973,0.02965373859673011,1.5390178293307473,1.4903438418422714,0.9012221809882455,0.8599747239108404,1.64808928898684,0.5473649973630357,0.13936602532547107,5.555578044424749,5.545328273194099,0.6292472408710021,0.6043265580642297,0.6869456945433063,0.2924205190624001,0.07390523372121036,1.493903939386096,1.4452299518976202,0.6541679236777743,0.6256871433271775,0.2037458728303136,0.1309870440001257,0.04379326958325042,0.7914138646079074,0.7644067977058009,0.639927533502476,0.6221270457833529,0.04379326958325042,0.037770876755658433,0.015514207610209782,0.6617186764131121,0.6434876310463006,0.647047728590125,0.6292472408710021,0.8062669254300494,0.21615578463931068,0.06893021355928654,6.31208225300715,4.781397534200627,0.3295445477033774,0.33467570424570425,0.3757273803829372,0.12836861233595526,0.0314866407616494,1.293437321715632,1.2380736605403304,0.3461691649722417,0.39397591004331073,0.14355551598814376,0.06343150706452863,0.019441855106465428,0.40931652627728443,0.40562550715025125,0.3339430281394601,0.35326414526269645,0.041436681085497036,0.02389318893555516,,0.24744119542891152,0.24409008765849693,0.34360358670107827,0.3537878315955305,0.2608204117133753,0.08883029420698178,0.04405511274966747,5.358795710375512,6.793481981576172,0.13255810299862794,0.13491469149638133,0.15376739947840845,0.04431695591608451,,1.1922229138714338,1.1723360420569766,0.13936602532547107,0.13858049582621995,0.07154864522345697,0.02363134576913812,,0.27917222436114486,0.2877073420668933,0.14041339799113925,0.1535055563119914,0.027558993265393766,,0.09668558919949308,0.09878033453082942,0.1461739476523142,0.13491469149638133
2566.0,2.989848725556021,1.1040815180774652,0.23876254874135727,6.521937599106618,6.6508959305771675,0.90478227853207,0.8500312880036119,0.9516762172486336,0.5509250949068604,0.14709039873477386,2.4091967871607336,2.234387709021287,0.9012221809882455,1.120101957024676,0.21538286253865685,0.19462160800012682,0.08555725462676879,1.5344145397392555,1.6651529199817179,0.8948388426248415,0.8372646112768041,0.045757093331378264,0.045757093331378264,0.029784660179938645,1.5596415578694498,1.5173509087443777,0.9175489552588779,0.863534821454665,1.66693296875363,0.5580452899945095,0.1405443195743478,5.578288157058786,5.59326540395833,0.639927533502476,0.6078866556080543,0.6922858408590432,0.29761713639633125,0.07482168480367002,1.525514295879694,1.4668968724839897,0.6545984813254628,0.6292472408710021,0.20737143116574247,0.13190349508258536,0.04392419116645896,0.8031373492870483,0.7679668952496256,0.6434876310463006,0.6292472408710021,0.043662348000041915,0.038163641505284014,0.01590697235983536,0.6652787739569368,0.6506078261339496,0.6541679236777743,0.6363674359586513,0.8179904101091904,0.2210905588068248,0.06958482147532916,6.350075947864152,4.8201280857818745,0.33283019468218766,0.33618130245260225,0.378882105778539,0.13007059291766607,0.031617562344857936,1.3033807576228607,1.2515771939913836,0.3476747631791397,0.40082165456594565,0.14473381023702048,0.0638242718141542,0.019572776689673964,0.4093819870688887,0.4099056734017228,0.33913964547339126,0.35490066505280293,0.04182944583512262,0.02428595368518074,,0.24803034255334988,0.24428647003330972,0.34893112561821793,0.3585916841798361,0.2641060586921855,0.08974674528944145,0.044186034332876004,5.408512889911655,6.829695627661263,0.1339982404139217,0.13661667207809214,0.1554693800601192,0.044709720665710086,,1.2039463985505745,1.1822794779642052,0.14080616274076482,0.14028247640793073,0.07220325313949959,0.023762267352346655,,0.27936860673595765,0.2898146947968269,0.14211537857285003,0.15494569372728512,0.027689914848602303,,0.0968165107827016,0.099173099280455,0.14761408506760795,0.13635482891167508
2605.0,3.0101806095634567,1.1098666765861802,0.24216590395512436,6.523119468023841,6.674481576805006,0.9197740162237684,0.8540363977404146,0.9602846165769281,0.5518151192928165,0.14787592823402498,2.424925381576677,2.2518963522091426,0.911610629088452,1.1304904051248825,0.21773884508675573,0.1971085121314342,0.08608094095960285,1.5501431341551992,1.684441611941486,0.9034472419531359,0.844092961833186,0.045495250164961205,0.04575709333137825,0.02952281701352159,1.5817534906487976,1.5330795031603213,0.9197740162237684,0.8721432207829594,1.6872648527610654,0.566055509468115,0.14159169224001594,5.590150318607483,5.589107126559815,0.6443776554322568,0.6158968750816598,0.7008942401873375,0.30102049161009825,0.0753453711365041,1.523136067253093,1.4709019822207925,0.6586035910622656,0.6372574603446075,0.20794736494192906,0.13268902458183648,0.04418603433287599,0.807142459023851,0.7801353921217445,0.6514978505199058,0.6372574603446075,0.0436623480000419,0.037901798338866956,0.015645129193418303,0.6692838836937394,0.6621781431513797,0.6550434935184409,0.6408175578884321,0.8237755686179054,0.22284478683188808,0.06984666464174619,6.3604643959643585,4.824133195518677,0.33636447147916326,0.3418883927711157,0.38432735293063536,0.13111796558333422,0.03161756234485792,1.305605818587751,1.2619656420915901,0.3514708831425324,0.40422500977971276,0.14551933973627157,0.06434795814698828,0.019834619856090994,0.4141726263049425,0.4129162638658642,0.34267392227036686,0.36008406903848234,0.04156760266870556,0.024285953685180727,,0.2519045307069441,0.24677337416461714,0.3522035592487765,0.3611314417041505,0.2694203842610734,0.09053227478869257,0.044447877499293034,5.394411176605912,6.85757822815717,0.13530745624600693,0.13792588791017735,0.15704043905862147,0.04523340699854416,,1.2079515082873773,1.1781212005656916,0.14211537857285003,0.14132984907359888,0.07246509630591662,0.024024110518763683,,0.2817245892840565,0.2920397557617173,0.1431627512385182,0.15651675272578738,0.02768991484860229,,0.09681651078270159,0.09864941294762089,0.14918514406611016,0.1371403584109262
2644.0,3.0105490379255793,1.1148383945397944,0.24337692859980317,6.477637149717067,6.6218790634105815,0.9048588623629255,0.8409012926514841,0.9471495114879974,0.5518151192928165,0.14925060485771446,2.4235137611668875,2.245144585483616,0.9048588623629255,1.1255186871712684,0.21777157548255788,0.19384298814982878,0.08667008808404121,1.545171416201585,1.681249942759784,0.8949154264556969,0.8327379055161678,0.045822554122982515,0.04556071095656547,0.0298501209715429,1.5785618214670953,1.5380512211139359,0.914802298270154,0.8590081156940288,1.6957966682585042,0.5731757045557643,0.14270452569728836,5.546754384396042,5.563511680067499,0.6443776554322568,0.6123367775378351,0.7023058605971273,0.3026242810044027,0.0756726750945254,1.5100009621641624,1.464150215495266,0.6600152114720552,0.6336973628007829,0.2063309681490274,0.13354001487269188,0.0445133382908973,0.803950789842149,0.773383625396218,0.6514978505199058,0.6336973628007829,0.04398965195806321,0.038229102296888265,0.015972433151439615,0.6643121657401252,0.6550579480637304,0.6586180456075551,0.6372574603446075,0.8241439969800279,0.22583586024847924,0.07017396859976749,6.330265659880551,4.803141038617851,0.33783733929025916,0.3430994174157946,0.3863239070745653,0.13275448537344073,0.03194486630287923,1.290690664726908,1.2470504882307472,0.3529437509536282,0.4086562206115976,0.146370330027127,0.0646752621050096,0.019900080647695263,0.413341759011292,0.41156171023937965,0.34262858447596745,0.363467907204699,0.04189490662672687,0.024351414476784995,,0.24890084989175565,0.2451569773717155,0.3538073486430809,0.3637297503711161,0.27102417365537784,0.09138326507954796,0.0445133382908973,5.357092245434455,6.796075470903185,0.13668213286969638,0.13930056453386683,0.15867695884872798,0.04556071095656547,0.013354001487269198,1.1976396440180261,1.171369433840165,0.14375189836295654,0.14296636886370542,0.07331608659677201,0.024351414476784995,,0.2801081924911549,0.2901615158023986,0.14479927102862472,0.1581532725158939,0.028017218806623598,,0.09688197157430586,0.0989767169056422,0.15055982068979967,0.13903872136744977
2683.0,3.0520717838070555,1.1308277869676548,0.24353427687951518,6.537266718641089,6.683288681106516,0.9109048188835571,0.8433871516282911,0.9560187088282085,0.5571552656085534,0.15029797752338264,2.442326394414327,2.262177169959143,0.9155081084750488,1.1379479820553042,0.21688155109660173,0.19677490447411428,0.08745561758329234,1.5721474365843409,1.70822596314254,0.9137280597031365,0.8416071028563789,0.045822554122982515,0.04556071095656547,0.0298501209715429,1.6009345522583596,1.5586439031332877,0.9172881572469611,0.8714374105780646,1.7100060119144525,0.5785158508715011,0.14375189836295654,5.57090716395922,5.585884410858764,0.6532778992918181,0.6212370213973967,0.708351817117759,0.30495444280565254,0.07619636142735949,1.529856787459269,1.4747994616073892,0.6642811192207747,0.6390375091165198,0.20748283570140058,0.134325544371943,0.04503702462373139,0.8192033255457641,0.7840328715083413,0.6568379968356427,0.6390375091165198,0.04372780879164617,0.03849094546330531,0.015972433151439615,0.6813447502156526,0.6561177320854584,0.6543376833135461,0.6461577042041691,0.8347932430921514,0.22994607082164142,0.07069765493260158,6.349384628451412,4.820173623093379,0.34181662828021286,0.34556050080025297,0.3924760095860569,0.134325544371943,0.032206709469296275,1.304163151658611,1.2541396367990463,0.35718488310999896,0.41111730399605606,0.14741770269279517,0.06572263477067776,0.019900080647695263,0.4142317833972481,0.4113262937694661,0.34977520626012026,0.36592899058915745,0.04215674979314391,0.02487510080961908,,0.24992179586092028,0.24657068809050575,0.35600658886112224,0.366321755338783,0.2734852570398362,0.09216879457879909,0.0445133382908973,5.395054893772106,6.860308329418698,0.1379913487017816,0.14087162353236907,0.16024801784723025,0.046346240455816604,0.013354001487269198,1.2019055517667456,1.180238631180376,0.1453229573614588,0.14427558469579063,0.07410161609602314,0.024351414476784995,,0.2812600600435281,0.28940241299965097,0.14610848686070993,0.1599861746808132,0.028279061973040642,,0.09688197157430586,0.09923856007205925,0.15213087968830194,0.14008609403311795
2722.0,3.0699488553570338,1.1543513401567922,0.2449939313423593,6.519236479429399,6.646414762128037,0.9209248386216413,0.8406404946395672,0.9532720518394846,0.5616053875383342,0.15154173256386358,2.4559065116962353,2.274714095193385,0.9191447898497289,1.1380245658861594,0.21894296008248143,0.19566898066579497,0.08791384312452218,1.5829043130466705,1.717202790832957,0.9109814027144126,0.838860445867655,0.045757093331378264,0.045757093331378264,0.03004650334635569,1.6180747670840931,1.575784117959021,0.9191447898497289,0.8651306560455161,1.7253661779682732,0.5829659728012819,0.14473381023702048,5.576323894105812,5.579883991649638,0.647047728590125,0.6221270457833529,0.7137685472643513,0.3065450188517052,0.07691643013500636,1.5288901792424574,1.4784361429820692,0.6714778981392794,0.639927533502476,0.20624599030987278,0.13530745624600693,0.045233406998544175,0.8182367173289525,0.7958329400183377,0.6577280212215989,0.6434876310463006,0.043662348000041915,0.03842548467170105,0.016168815526252406,0.680378141998841,0.6597544134601385,0.6515910263248224,0.647047728590125,0.8529766499655518,0.22810747090707795,0.07115588047383141,6.35271497450267,4.823810304468059,0.34379996907589105,0.34688923367988855,0.3922865368601972,0.13556929941242396,0.03240309184410906,1.3131399793490277,1.2577763181737263,0.36107919426079793,0.41474977198043805,0.14787592823402498,0.06618086031190759,0.020096463022508053,0.41173857556664206,0.4122622618994761,0.35010941986709465,0.3675195666352101,0.04209128900153966,0.024809640018014827,,0.2505959208245133,0.24724481305409873,0.35937721367908715,0.3680432529680442,0.2771177250242182,0.09288886328644597,0.04444787749929305,5.390528188011469,6.835894751843605,0.13949694690867961,0.14211537857285003,0.16175361605412825,0.046804465997046435,0.013288540695664946,1.2055422331414256,1.1866985533746355,0.14656671240193977,0.1455193397362716,0.07455984163725297,0.024809640018014827,,0.2815414202574955,0.28994561638003546,0.14761408506760795,0.1614917728877112,0.02847544434785343,,0.0968165107827016,0.09891125611403795,0.15573122322653626,0.14159169224001594
2761.0,3.0873809147140343,1.1646632044261434,0.24808319594635686,6.541271828377891,6.642179900898667,0.9113498310765353,0.8456122125931815,0.958243769793099,0.5687255826259835,0.15258910522953176,2.4715585222813234,2.2931893465980524,0.9159531206680269,1.1419530917921068,0.21907388166568997,0.19949092137603663,0.08843752945735625,1.5932161773160214,1.731074752646133,0.9095697823046229,0.8438321638212692,0.04575709333137825,0.045495250164961205,0.030308346512772717,1.6319467288972687,1.5814926926368806,0.9258965565752555,0.8718824227710427,1.7392381397814491,0.5900861678889312,0.14604302606910566,5.572825889600688,5.578166035916425,0.6577280212215989,0.6256871433271775,0.7187402652179657,0.3116761753940321,0.07770195963425748,1.52925860760458,1.4788045713441917,0.6700662777294897,0.6434876310463006,0.20815696066499356,0.13609298574525802,0.04575709333137825,0.8186051456910752,0.7962013683804603,0.6648482163092482,0.6506078261339496,0.043924191166458945,0.03868732783811808,0.01616881552625239,0.6853498599524552,0.6565627442784365,0.6583427930503488,0.6458824516469626,0.8487417887361827,0.23119673551107545,0.07141772364024844,6.357380357132863,4.814235296922954,0.34715107684630564,0.34846029267839085,0.39411943902511654,0.13687851524450917,0.03266493501052609,1.309948310167326,1.2517614081724449,0.36251933167609174,0.41914825241652076,0.14866145773327608,0.06670454664474167,0.02035830618892508,0.4154295946936752,0.4149587617538481,0.3510258709495543,0.3707397528224161,0.042353132167956685,0.024809640018014813,,0.2527687343460512,0.24750665622051576,0.36246647828308476,0.37152528232166726,0.27855786243951197,0.09393623595211412,0.04470972066571007,5.364626406195732,6.8234965034789195,0.1408061627407648,0.1434245944049352,0.16306283188621343,0.047066309163463466,0.01328854069566493,1.2041306127316358,1.178903594601442,0.14787592823402498,0.14709039873477384,0.0753453711365041,0.025071483184431857,,0.2797613714855832,0.29020745954645244,0.14892330089969316,0.16280098871979642,0.02873728751427046,,0.09707835394911864,0.09917309928045498,0.1586114980571237,0.14263906490568412
2800.0,3.1172422689550707,1.17285763808081,0.2517679113740914,6.549466262032558,6.698741986718389,0.9124240696435528,0.8484664999321112,0.9547147187686247,0.5776258264855451,0.15330917393717863,2.4861362942993943,2.3141504569795273,0.9088639720997282,1.141247281587212,0.21815112688393168,0.1989609313439039,0.08889575499858605,1.6042338517902675,1.7520358630276074,0.9042606825082364,0.8431263536163744,0.04569163253977399,0.04569163253977399,0.030242885721168466,1.6493477417349187,1.6006737542464429,0.9188074080069567,0.8711766125661478,1.7555959605714322,0.6025465092923175,0.1470249379431696,5.566779933080056,5.592006951210251,0.6595080699935112,0.6310272896429144,0.7198145037849832,0.3141045283826884,0.07789834200907027,1.5384962333069137,1.4862621482746132,0.6711405162965072,0.6559479724496866,0.211056146593477,0.1368130544529049,0.04621531887260808,0.8260627226214966,0.8036589453108818,0.670188362624985,0.6523878749058619,0.043858730374854694,0.03888371021293087,0.016103354734648138,0.6846440497475604,0.6594170316173662,0.6611970803892786,0.6595080699935112,0.8661428015738328,0.2350123725220185,0.07187594918147827,6.351334400612231,4.814266343442304,0.35096671385724865,0.3527996160221679,0.397542311286434,0.13812227028499013,0.033123160551755924,1.3128025975062556,1.2510555979675502,0.36798409587573855,0.4225711246778383,0.14964336960734004,0.06742461535238854,0.02055468856373787,0.41720333976628887,0.41746518293270596,0.3567524783156182,0.3752099977494017,0.042287671376352434,0.025006022392827603,,0.25401879308583075,0.24862579337708685,0.36489483127174105,0.37586460566544433,0.28428446980557587,0.09439446149334395,0.044906103040522866,5.388104422073363,6.850534616900377,0.14204991778124576,0.14466834944541618,0.16456843009311145,0.04778637787111034,0.013223079904060677,1.2052048512986535,1.1799778331684592,0.14938152644092295,0.1483341537752548,0.07580359667773393,0.025267865559244644,,0.2843096846027704,0.2913265967030235,0.15016705594017413,0.1643065869266944,0.028671826722666206,,0.09701289315751438,0.09910763848885074,0.15985525309760468,0.14388281994616509
2839.0,3.1374665226123,1.196641989281864,0.2517616076747927,6.582150857093174,6.678025118621635,0.9244849361654659,0.8551872201382875,0.9713788748820295,0.5758457777136328,0.15455292897765954,2.5134807430442727,2.322344890634194,0.9145415002582373,1.1614715352444414,0.2173592936853819,0.19994914691726645,0.08987766687264995,1.62341491339983,1.7666136350456783,0.9163215490301495,0.8505839305467958,0.045888014914586765,0.04562617174816973,0.03043926809598124,1.674912141707885,1.6198548158560053,0.9326483233007822,0.870470802361253,1.7747770221809944,0.6078866556080543,0.1480068498172335,5.592344333053023,5.591301141005356,0.6561943159163138,0.6363674359586513,0.7191086935800883,0.31792016539363144,0.07809472438388304,1.5459538102373354,1.495499773976947,0.6913647699537366,0.6506078261339496,0.20835334303980635,0.1377949663269688,0.04614985808100381,0.833520299551918,0.8065132326498117,0.6633145110039631,0.6462508800090855,0.04379326958325042,0.03908009258774365,0.01603789394304387,0.7002650138132982,0.6650945597758754,0.6668746085477877,0.6480309287809978,0.8672170401408502,0.23908985269937857,0.07207233155629104,6.37155865426946,4.834490597099533,0.35135317490757556,0.35457336109478166,0.40201255621341964,0.1396278684918881,0.03305769976015165,1.3103167385294485,1.2613364157175508,0.36876332167569104,0.42578500716574563,0.15062528148140392,0.06762099772720132,0.020489227772133602,0.4161496634013221,0.4171970360669902,0.3591808313042744,0.3735545668613993,0.04248405375116521,0.024940561601223335,,0.25322695988728106,0.2478339601785371,0.3674541058436058,0.3759892235493542,0.28658190121102356,0.09537637336740785,0.044840642248918594,5.4179657763144,6.845838187750834,0.14303182965530967,0.1461739476523142,0.1658121851335924,0.04824460341234016,0.013419462278873452,1.2154856690486542,1.1856553613269685,0.15062528148140392,0.1498397519821528,0.07626182221896374,0.02546424793405742,,0.2817378026323083,0.2904038419212652,0.15141081098065506,0.16555034196717536,0.028868209097478982,,0.09668558919949308,0.09878033453082942,0.16136085130450267,0.14538841815306305
2878.0,3.171225356239933,1.2069538535512154,0.2529071715278673,6.593505913410191,6.725718007101144,0.9248533645275885,0.8555556485004101,0.9681872057003276,0.5829659728012819,0.15553484085172345,2.5074658330429913,2.3354799957231247,0.9131298798484475,1.1536765764712476,0.21897569047828358,0.2001782596878814,0.09007404924746275,1.6355068264410932,1.7815287889065212,0.9149099286203599,0.8456122125931815,0.045822554122982515,0.045822554122982515,0.030373807304376985,1.6742373780223407,1.6319467288972687,0.9312367028909925,0.873662471542955,1.7914722248137496,0.6150068506957036,0.14925060485771446,5.587372615099408,5.613336489953848,0.6565627442784365,0.6434876310463006,0.7386271370324229,0.3195894155795401,0.07881479309152992,1.559088915326266,1.4986914431586489,0.6817897624086307,0.6612881187654235,0.20858245581042129,0.13851503503461568,0.046346240455816604,0.8338887279140408,0.8068816610119343,0.6601228418222611,0.6612881187654235,0.04398965195806321,0.03901463179613939,0.016234276317856657,0.7052367317669125,0.6718463265014021,0.6654629881379981,0.6648482163092482,0.8803521452297808,0.24010449496924463,0.07253055709752089,6.388990713626461,4.8384191230054805,0.3565825226373089,0.3580226600526026,0.4035508848161198,0.14060978036595204,0.03325408213496445,1.3152884564830627,1.2617048440796736,0.37003980711197415,0.4296270708731922,0.15108350702263376,0.06834106643484819,0.020685610146946393,0.41842066811026635,0.41742614883760515,0.360326395157349,0.3805639633630449,0.042418592959560956,0.025136943976036125,,0.2535869942411044,0.248063072949152,0.37202884565729644,0.38095672811267045,0.28620925945860287,0.09609644207505473,0.04503702462373139,5.415817299180365,6.872170490967395,0.1445374278622077,0.14741770269279517,0.16757962650690744,0.04870282895356999,0.013354001487269198,1.2059106615035482,1.1842437409171787,0.15213087968830194,0.15108350702263376,0.07672004776019357,0.02566063030887021,,0.28170507223650615,0.29202023871416694,0.15291640918755306,0.17399636684479497,0.02906459147229177,,0.09688197157430586,0.0989767169056422,0.16260460634498364,0.14663217319354402
